County Code,Perm ID,Facility Name,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,Count,Location 1
49 - Sonoma,11064,Sonoma Valley Hospital,BLD-03873,Chiller Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00065&agencyCode=OSHPD,12,1,1979 California Building Code (CBC),1979,1986,1,"Sonoma
(38.2884371, -122.465246)"
49 - Sonoma,11064,Sonoma Valley Hospital,BLD-05409,East Wing Loading Dock Canopy,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=003YZ&agencyCode=OSHPD,,1,2010 California Building Code (CBC),2010,2012,1,"Sonoma
(38.2884371, -122.465246)"
49 - Sonoma,11064,Sonoma Valley Hospital,BLD-05410,ED / OR,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=003Z0&agencyCode=OSHPD,,,2007 California Building Code (CBC),2007,,1,"Sonoma
(38.2884371, -122.465246)"
49 - Sonoma,11064,Sonoma Valley Hospital,BLD-05411,ED / OR Canopy,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=003Z1&agencyCode=OSHPD,,,2007 California Building Code (CBC),2007,,1,"Sonoma
(38.2884371, -122.465246)"
49 - Sonoma,11052,Sonoma West Medical Center,BLD-01523,Hospital Building,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00032&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1976,1,"Sebastopol
(38.3971062, -122.8192596)"
49 - Sonoma,11052,Sonoma West Medical Center,BLD-01524,Entrance Canopy,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00033&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1976,1,"Sebastopol
(38.3971062, -122.8192596)"
49 - Sonoma,11052,Sonoma West Medical Center,BLD-01525,Emergency Canopy,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00034&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1976,1,"Sebastopol
(38.3971062, -122.8192596)"
49 - Sonoma,11052,Sonoma West Medical Center,BLD-01526,Mechanical Room,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00035&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1976,1,"Sebastopol
(38.3971062, -122.8192596)"
49 - Sonoma,11052,Sonoma West Medical Center,BLD-01527,Radiology Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=90HIS&capID2=00000&capID3=00039&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,1990,1,"Sebastopol
(38.3971062, -122.8192596)"
49 - Sonoma,18187,Sutter Santa Rosa Regional Hospital,BLD-05237,Hospital Building - West Wing,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=001G1&agencyCode=OSHPD,32,2,2007 California Building Code (CBC),2007,2014,1,"Santa Rosa
(38.4950943, -122.751915)"
49 - Sonoma,18187,Sutter Santa Rosa Regional Hospital,BLD-05238,Hospital Building - Center Wing,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=001G2&agencyCode=OSHPD,32,2,2007 California Building Code (CBC),2007,2014,1,"Santa Rosa
(38.4950943, -122.751915)"
49 - Sonoma,18187,Sutter Santa Rosa Regional Hospital,BLD-05239,Hospital Building - East Wing,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=001G3&agencyCode=OSHPD,32,2,2007 California Building Code (CBC),2007,2014,1,"Santa Rosa
(38.4950943, -122.751915)"
49 - Sonoma,18187,Sutter Santa Rosa Regional Hospital,BLD-05240,Central Utility Plant,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=001G6&agencyCode=OSHPD,17,1,2007 California Building Code (CBC),2007,2014,1,"Santa Rosa
(38.4950943, -122.751915)"
49 - Sonoma,18187,Sutter Santa Rosa Regional Hospital,BLD-05241,Water Treatment Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=001GA&agencyCode=OSHPD,18.17,1,2010 California Building Code (CBC),2010,2014,1,"Santa Rosa
(38.4950943, -122.751915)"
49 - Sonoma,18187,Sutter Santa Rosa Regional Hospital,BLD-05242,Medical Gas Storage Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=001GD&agencyCode=OSHPD,8.79,1,2007 California Building Code (CBC),2007,2014,1,"Santa Rosa
(38.4950943, -122.751915)"
49 - Sonoma,18187,Sutter Santa Rosa Regional Hospital,BLD-05364,Utility Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=002HA&agencyCode=OSHPD,14.17,1,2010 California Building Code (CBC),2010,2014,1,"Santa Rosa
(38.4950943, -122.751915)"
50 - Stanislaus,11098,Central Valley Specialty Hospital,BLD-01551,Orig Hospital Bldg & Add - Bldg III,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=03HIS&capID2=00000&capID3=00030&agencyCode=OSHPD,35,3,Unknown,,1903,1,"Modesto
(37.643425, -120.9906082)"
50 - Stanislaus,11098,Central Valley Specialty Hospital,BLD-01552,1978 Hospital Building - Bldg I,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=78HIS&capID2=00000&capID3=00037&agencyCode=OSHPD,,2,1973 California Building Code (CBC),1973,1978,1,"Modesto
(37.643425, -120.9906082)"
50 - Stanislaus,11098,Central Valley Specialty Hospital,BLD-03534,Building II,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00053&agencyCode=OSHPD,34.33,3,1967 Uniform Building Code (UBC),1967,1969,1,"Modesto
(37.643425, -120.9906082)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01579,Main Hospital & Additions,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=62HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,13.5,1,1958 Uniform Building Code (UBC),1958,1962,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01580,South Tower,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00037&agencyCode=OSHPD,42,4,1967 Uniform Building Code (UBC),1967,1969,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01581,North Tower,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00036&agencyCode=OSHPD,,4,1973 California Building Code (CBC),1973,1976,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01582,Cath Lab,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00037&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1976,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01583,Lobby Addition,In Service,4s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=90HIS&capID2=00000&capID3=00040&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,1990,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01584,Women & Children's Center,In Service,4s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00035&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,1992,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01585,Central Mechanical Plant,In Service,4s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=88HIS&capID2=00000&capID3=00033&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,1988,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01586,West Tower,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=96HIS&capID2=00000&capID3=00024&agencyCode=OSHPD,,4,1985 California Building Code (CBC),1985,1996,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01587,ER/Lab,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00040&agencyCode=OSHPD,,3,1992 California Building Code (CBC),1992,1995,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01588,Cardiology,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=89HIS&capID2=00000&capID3=00033&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1989,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01589,Endoscopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=79HIS&capID2=00000&capID3=00027&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1979,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01590,Endoscopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=79HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1979,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01591,Endoscopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=82HIS&capID2=00000&capID3=00020&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1982,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01592,Pharmacy Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00038&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1976,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11085,Doctors Medical Center,BLD-01593,Dining Room Addition,In Service,4s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00039&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1976,1,"Modesto
(37.6653976, -120.9973984)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01604,Main Building - East Wing,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=66HIS&capID2=00000&capID3=00023&agencyCode=OSHPD,13,1,1964 Uniform Building Code (UBC),1964,1966,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01605,Main Building - West Wing,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=66HIS&capID2=00000&capID3=00024&agencyCode=OSHPD,13,1,1964 Uniform Building Code (UBC),1964,1966,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01606,Mental Health Addition,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00038&agencyCode=OSHPD,13,1,1964 Uniform Building Code (UBC),1964,1969,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01607,Critical Care Addition,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00047&agencyCode=OSHPD,12,1,1970 Uniform Building Code (UBC),1970,1971,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01608,Diagnostic Imaging/ER Emergency,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=75HIS&capID2=00000&capID3=00035&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1975,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01609,Nursing Unit Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=79HIS&capID2=00000&capID3=00029&agencyCode=OSHPD,,2,1976 California Building Code (CBC),1976,1979,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01610,Engineering Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=81HIS&capID2=00000&capID3=00022&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1981,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01611,Central Supply Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=85HIS&capID2=00000&capID3=00022&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1985,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01612,Central Plant Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=93HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,1995,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01613,O.R. / G.I. Addition,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=94HIS&capID2=00000&capID3=00044&agencyCode=OSHPD,,1,1992 California Building Code (CBC),1992,1997,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01614,Walk-In Freezer,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00041&agencyCode=OSHPD,,1,1992 California Building Code (CBC),1992,1997,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01615,Dietary Addition,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00042&agencyCode=OSHPD,,1,1992 California Building Code (CBC),1992,1997,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01616,Surgery Addition,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00043&agencyCode=OSHPD,,1,1992 California Building Code (CBC),1992,1997,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01617,Utility Tunnel,Tunnels,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=93HIS&capID2=00000&capID3=00029&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,1995,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-01618,Exit Passage Way,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00039&agencyCode=OSHPD,13.17,1,1967 Uniform Building Code (UBC),1967,1969,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-03229,Cardio Vascular Surgery Addition,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00253&agencyCode=OSHPD,16.25,1,2007 California Building Code (CBC),2007,2014,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-03230,ED Addition - North West Tower,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00254&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2013,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-03231,Obstetrics Expansion,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00255&agencyCode=OSHPD,,1,2001 California Building Code (CBC),2001,2004,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-03232,Oxygen Tank Yard,Equipment Yard,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00256&agencyCode=OSHPD,,,1989 California Building Code (CBC),1989,1991,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-03690,Exit Passage Way - Part II,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00055&agencyCode=OSHPD,13.17,1,1967 Uniform Building Code (UBC),1967,1969,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-03691,Exit Passage Way - Part III,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00056&agencyCode=OSHPD,13.17,1,1967 Uniform Building Code (UBC),1967,1969,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,11090,Emanuel Medical Center,BLD-03813,Exit Passage Way - Part IV,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00058&agencyCode=OSHPD,13.17,1,1967 Uniform Building Code (UBC),1967,1969,1,"Turlock
(37.5116386, -120.8379974)"
50 - Stanislaus,18204,HealthSouth Modesto Rehabilitation Hospital,BLD-05648,South Building,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=007KJ&agencyCode=OSHPD,,1,2010 California Building Code (CBC),2010,,1,"Modesto
(37.6970596, -120.9754639)"
50 - Stanislaus,18204,HealthSouth Modesto Rehabilitation Hospital,BLD-05655,North Building,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=0080C&agencyCode=OSHPD,,1,2010 California Building Code (CBC),2010,,1,"Modesto
(37.6970596, -120.9754639)"
50 - Stanislaus,18204,HealthSouth Modesto Rehabilitation Hospital,BLD-05656,Emergency Generator Enclosure,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=0080E&agencyCode=OSHPD,,,2010 California Building Code (CBC),2010,,1,"Modesto
(37.6970596, -120.9754639)"
50 - Stanislaus,18204,HealthSouth Modesto Rehabilitation Hospital,BLD-05657,Bulk Oxygen Enclosure,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=0080F&agencyCode=OSHPD,,,2010 California Building Code (CBC),2010,,1,"Modesto
(37.6970596, -120.9754639)"
50 - Stanislaus,18151,Kaiser Foundation Hospital Modesto,BLD-05183,Main Building,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=07HIS&capID2=00000&capID3=00036&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2007,1,"Modesto
(37.7055991, -121.0501467)"
50 - Stanislaus,18151,Kaiser Foundation Hospital Modesto,BLD-05184,Central Plant,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=07HIS&capID2=00000&capID3=00037&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2007,1,"Modesto
(37.7055991, -121.0501467)"
50 - Stanislaus,18151,Kaiser Foundation Hospital Modesto,BLD-05531,Central Utility Yard,Equipment Yard,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00E4G&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2007,1,"Modesto
(37.7055991, -121.0501467)"
50 - Stanislaus,11111,Memorial Medical Center,BLD-01567,Connecting Corridor Infill,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=97HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,15.21,1,1992 California Building Code (CBC),1992,1997,1,"Modesto
(37.6686707, -120.9733582)"
