Year,oshpd_id,FACILITY_NAME,COUNTY_NAME,Type_Of_Control,ED_Level,Source,Principal Diagnosis Group,Count
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,59
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Circulatory,381
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),9
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Digestive,1077
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,271
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Genitourinary,1179
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Infections,410
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,4400
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,1630
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Neoplasms,29
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,1637
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,924
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,1517
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Respitory,1449
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Skin Disorders,869
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Visit,Symptoms,3731
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,All Pregnancies,6
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,99
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Circulatory,856
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Digestive,566
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,232
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Genitourinary,289
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Infections,702
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,444
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,209
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Neoplasms,97
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,171
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,26
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,53
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Respitory,522
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Skin Disorders,177
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Symptoms,324
2014,106370652,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,Investor - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),14
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,18
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,278
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,157
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),101
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,4390
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,559
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,2115
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,3034
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,19025
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,2110
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,44
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,4049
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,1849
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,482
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,814
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,10780
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,2471
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,16502
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,232
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,146
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,1237
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,387
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,279
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,365
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,1272
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,178
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,89
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,344
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,16
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,167
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,1855
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,242
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,453
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),83
2014,106370673,RADY CHILDRENS HOSPITAL - SAN DIEGO,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Perinatal Disorders,316
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,205
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,25
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,326
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),2
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,734
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,165
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,793
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,286
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,3402
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,717
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,12
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,957
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,388
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,2
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,450
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,950
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,619
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,2413
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,All Pregnancies,2
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,16
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,134
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,215
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,48
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,47
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,195
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,92
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,17
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,16
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,27
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,8
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,75
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,38
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,14
2014,106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),1
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,3185
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,328
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,2014
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),11
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,3610
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,1042
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,3952
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,865
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,14112
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,4025
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,134
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,4992
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,1615
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,14
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,2928
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,3509
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,2037
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,17858
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,All Pregnancies,45
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,233
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,2229
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,2260
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,637
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,661
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,984
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,2452
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,289
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,503
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,287
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,29
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,132
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,1226
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,409
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,321
2014,106370694,SHARP MEMORIAL HOSPITAL,SAN DIEGO,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),7
2014,106370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,SAN DIEGO,Nonprofit - Corporation,,ED Admit,All Pregnancies,1
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,All Pregnancies,265
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,30
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Circulatory,283
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),1
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Digestive,544
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Endocrine/Metabolism,173
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Genitourinary,613
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Infections,163
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,2707
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Musculoskeletal,423
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Neoplasms,6
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Nervous & Sensory Systems,545
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Other Reasons for Health Services,322
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Perinatal Disorders,13
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Psychoses & Neurosis,263
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Respitory,961
2014,106370705,FALLBROOK HOSPITAL DISTRICT,SAN DIEGO,Public - District,Emergency - Basic,ED Visit,Skin Disorders,385
